id,level,section,question_type,question,option_a,option_b,option_c,option_d,answer,explanation
Q1034,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

この問題は、考えれば考える（　　）わからなくなる。",まで,だけ,より,ほど,D,ば〜ほど。
Q1035,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

彼に言わせ（　　）、私のせいだ。",ると,れば言うほど,れば,たら必ず違う,C,言わせれば。
Q1036,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

この話は、彼に（　　）言えない。",だに,さえも全員,すら,しか,D,にしか。
Q1037,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

専門家（　　）わからない問題だ。",ならでは簡単,なくして簡単,でさえ,ながらも必ず,C,でさえ。
Q1038,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

彼は挨拶（　　）しない。",だに喜ぶ,すら,こそすれ,さえあれば,B,すら。
Q1039,N1,grammar,form,"（　　）に入る最もよいものを選びなさい。

想像（　　）しない惨事だった。",こそすれ,だに,すら簡単,さえあれば,B,だにしない。
Q1040,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

彼を ★ （　） （　） （　） いない。

部品：1.おいて　2.ほかに　3.任せられる　4.人は",任せられる,おいて,人は,ほかに,B,をおいてほかに任せられる人はいない。
Q1041,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

努力 ★ （　） （　） （　） 。

部品：1.なくして　2.成功は　3.あり　4.得ない",成功は,得ない,なくして,あり,C,なくして成功はあり得ない。
Q1042,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

来るや ★ （　） （　） （　） 。

部品：1.いなや　2.文句を　3.言い　4.始めた",文句を,始めた,言い,いなや,D,やいなや文句を言い始めた。
Q1043,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

教えた ★ （　） （　） （　） 困る。

部品：1.そばから　2.忘れて　3.いく　4.ので",ので,そばから,いく,忘れて,B,そばから忘れていく。
Q1044,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

理由の （　） ★ （　） （　） 。

部品：1.いかんに　2.よらず　3.遅刻は　4.認めない",いかんに,認めない,遅刻は,よらず,D,いかんによらず認めない。
Q1045,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

今さら （　） ★ （　） （　） 。

部品：1.後悔した　2.ところで　3.どうにも　4.ならない",ならない,後悔した,どうにも,ところで,D,たところでどうにもならない。
Q1046,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

説明する ★ （　） （　） （　） 。

部品：1.までも　2.ない　3.誰でも　4.知っている",までも,誰でも,知っている,ない,A,までもない。
Q1047,N1,grammar,order,"正しい文になるように並べ替えたとき、★に入るものを選びなさい。

プロ ★ （　） （　） （　） 思う。

部品：1.だけあって　2.技術が　3.違う　4.と",違う,と,技術が,だけあって,D,だけあって技術が違う。
Q1048,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

改革は必要だ。（　　）性急であってはならない。",ならびに,とはいえ,したがって,すなわち,B,とはいえ。
Q1049,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

予算は限られている。（　　）優先順位をつけねばならない。",したがって,あるいは,ならびに,とはいえ,A,したがって。
Q1050,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

問題は資金不足、（　　）人材不足である。",それでも,しかしながら成功,ところが,ないしは,D,ないしは。
Q1051,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

彼は反対した。（　　）代替案を示した。",ならびに同じ,すなわち同一,その一方で,したがって同一,C,その一方で。
Q1052,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

この数字は正確だ。（　　）解釈を誤ってはならない。",ならびに,すなわち,したがって必ず誤る,ただし,D,ただし。
Q1053,N1,grammar,cloze,"次の文章の（　　）に入る最もよいものを選びなさい。

議論は白熱した。（　　）結論は出なかった。",しかしながら,ならびに,したがって,すなわち,A,しかしながら。
Q1054,N1,reading,long,"【読解】
効率化は善である、という前提が、いつの間にか疑われなくなっている。だが、削ってよい手順と、削ってはならない手順は別物だ。確認や記録は、日常では「無駄」に見える。しかし、問題が起きたとき、それらがなければ原因を辿れない。速さの追求が、説明可能性を奪うなら、それは進歩ではなく、責任の放棄である。筆者は、効率と説明責任を対立させず、後者を前者の条件に位置づけるべきだと述べる。

【質問】筆者の主張に最も近いものはどれですか。",効率化は常に悪だ,説明責任を効率の条件とすべきだ,速さだけを追求すべきだ,確認作業はすべて無駄だ,B,説明責任を効率の条件に。
Q1055,N1,reading,long,"【読解】
効率化は善である、という前提が、いつの間にか疑われなくなっている。だが、削ってよい手順と、削ってはならない手順は別物だ。確認や記録は、日常では「無駄」に見える。しかし、問題が起きたとき、それらがなければ原因を辿れない。速さの追求が、説明可能性を奪うなら、それは進歩ではなく、責任の放棄である。筆者は、効率と説明責任を対立させず、後者を前者の条件に位置づけるべきだと述べる。

【質問】確認や記録について、筆者はどう見ていますか。",速さの妨げでしかない,法律で禁止すべきだ,問題が起きたときに原因を辿るために必要だ,日常的に完全に不要だ,C,原因を辿れなくなる。
Q1056,N1,reading,mid,"【読解】
専門家の助言は有益だが、専門家であるがゆえに視野が狭くなることもある。一つの分野で正しいことが、別の制約の下では誤りになり得る。意思決定者に求められるのは、助言をうのみにすることではなく、複数の専門知を突き合わせ、どこまでを採用するかを引き受けることだ。責任は、知識の量ではなく、判断の引き受け方にある。

【質問】筆者が意思決定者に求めていることは何ですか。",専門家の言うことをそのまま実行すること,専門知を無視すること,知識の量を増やすことだけ,複数の専門知を突き合わせて判断を引き受けること,D,突き合わせ、採用範囲を引き受ける。
Q1057,N1,reading,short,"【読解】
古い制度を残すことは、必ずしも保守ではない。壊すコストと、残すコストを比べた結果である場合もある。逆に、新しさ自体を価値とみなす改革は、しばしば説明を省略する。「新しいから正しい」は、「古いから正しい」と同じ種類の短絡である。

【質問】筆者の考えに最も近いものはどれですか。",コスト比較は無意味だ,新しい改革は常に正しい,古い制度は常に残すべきだ,新しいことも古いことも、それ自体では正しさの根拠にならない,D,新しいから正しい＝古いから正しい、と同じ短絡。
Q1058,N1,reading,compare,"【読解】
A：遠隔授業は通学時間を減らし、地方の学習者にも機会を開く。録画すれば反復学習も容易だ。B：しかし、質問のタイミングを逃しやすく、孤立感も強い。実習科目では代替が難しい。Aは機会の拡大を、Bは質と定着の条件を問題にしている。

【質問】AとBの対立点として最も適切なものはどれですか。",費用 vs 無料,機会の拡大 vs 学習の質・孤立,教師不足 vs 生徒不足,録画の是非だけ,B,Aは機会、Bは質と孤立。
Q1059,N1,reading,info,"【情報検索】
【研究費申請】
対象：専任教員（特任は所属長の推薦が必要）
上限：1件 80万円　期間：4/1-3/31
提出：PDFをシステムへ　締切：1/15 17:00（必着、遅延理由の如何を問わず受理しない）
添付：研究計画、予算、倫理審査の有無（ヒト・動物を扱う場合は承認書）
採否：2/20 通知　採択後の用途変更は事前申請が必要

【質問】特任教員が申請するには何が必要ですか。",所属長の推薦,倫理審査のみ,80万円の自己負担,何もいらない,A,特任は所属長の推薦。
Q1060,N1,reading,info,"【情報検索】
【研究費申請】
対象：専任教員（特任は所属長の推薦が必要）
上限：1件 80万円　期間：4/1-3/31
提出：PDFをシステムへ　締切：1/15 17:00（必着、遅延理由の如何を問わず受理しない）
添付：研究計画、予算、倫理審査の有無（ヒト・動物を扱う場合は承認書）
採否：2/20 通知　採択後の用途変更は事前申請が必要

【質問】締切を1時間過ぎた申請はどうなりますか。",理由があれば受理,翌日なら可,郵送なら可,受理されない,D,如何を問わず受理しない。
